   0.000, 147388.116, 293999.622, 439131.430, 582207.014, 722797.833, 860614.774, 995480.550, 1127296.176, 1256011.240, 1381602.276, 1504059.286, 1623378.360, 1739558.094, 1852598.023, 1962498.005, 2069258.001, 2172878.000, 2273358.000, 2370698.000, 2464898.000, 2555958.000, 2643878.000, 2728658.000, 2810298.000, 2888798.000, 2964158.000, 3036378.000, 3105458.000, 3171398.000, 3234198.000, 3293858.000, 3350378.000, 3403758.000, 3453998.000, 3501098.000, 3545058.000, 3585878.000, 3623558.000, 3658098.000, 3689498.000, 3717758.000, 3742878.000, 3764858.000, 3783698.000, 3799398.000, 3811958.000, 3821378.000, 3827658.000, 3830798.000, 3830798.000, 3827658.000, 3821378.000, 3811958.000, 3799398.000, 3783698.000, 3764858.000, 3742878.000, 3717758.000, 3689498.000, 3658098.000, 3623558.000, 3585878.000, 3545058.000, 3501098.000, 3453998.000, 3403758.000, 3350378.000, 3293858.000, 3234198.000, 3171398.000, 3105458.000, 3036378.000, 2964158.000, 2888798.000, 2810298.000, 2728658.000, 2643878.000, 2555958.000, 2464898.000, 2370698.000, 2273358.000, 2172878.000, 2069258.001, 1962498.005, 1852598.023, 1739558.094, 1623378.360, 1504059.286, 1381602.276, 1256011.240, 1127296.176, 995480.550, 860614.774, 722797.833, 582207.014, 439131.430, 293999.622, 147388.116,    0.000,
   0.000, 152833.046, 304860.790, 455354.168, 603715.357, 749499.984, 892408.256, 1032256.337, 1168941.586, 1302411.728, 1432642.434, 1559623.333, 1683350.373, 1803822.097, 1921038.024, 2034998.005, 2145702.001, 2253150.000, 2357342.000, 2458278.000, 2555958.000, 2650382.000, 2741550.000, 2829462.000, 2914118.000, 2995518.000, 3073662.000, 3148550.000, 3220182.000, 3288558.000, 3353678.000, 3415542.000, 3474150.000, 3529502.000, 3581598.000, 3630438.000, 3676022.000, 3718350.000, 3757422.000, 3793238.000, 3825798.000, 3855102.000, 3881150.000, 3903942.000, 3923478.000, 3939758.000, 3952782.000, 3962550.000, 3969062.000, 3972318.000, 3972318.000, 3969062.000, 3962550.000, 3952782.000, 3939758.000, 3923478.000, 3903942.000, 3881150.000, 3855102.000, 3825798.000, 3793238.000, 3757422.000, 3718350.000, 3676022.000, 3630438.000, 3581598.000, 3529502.000, 3474150.000, 3415542.000, 3353678.000, 3288558.000, 3220182.000, 3148550.000, 3073662.000, 2995518.000, 2914118.000, 2829462.000, 2741550.000, 2650382.000, 2555958.000, 2458278.000, 2357342.000, 2253150.000, 2145702.001, 2034998.005, 1921038.024, 1803822.097, 1683350.373, 1559623.333, 1432642.434, 1302411.728, 1168941.586, 1032256.337, 892408.256, 749499.984, 603715.357, 455354.168, 304860.790, 152833.046,    0.000,
   0.000, 158090.219, 315347.435, 471017.502, 624482.034, 775281.371, 923105.410, 1067763.993, 1209150.947, 1347212.200, 1481922.586, 1613271.379, 1741254.386, 1865870.101, 1987118.024, 2104998.006, 2219510.001, 2330654.000, 2438430.000, 2542838.000, 2643878.000, 2741550.000, 2835854.000, 2926790.000, 3014358.000, 3098558.000, 3179390.000, 3256854.000, 3330950.000, 3401678.000, 3469038.000, 3533030.000, 3593654.000, 3650910.000, 3704798.000, 3755318.000, 3802470.000, 3846254.000, 3886670.000, 3923718.000, 3957398.000, 3987710.000, 4014654.000, 4038230.000, 4058438.000, 4075278.000, 4088750.000, 4098854.000, 4105590.000, 4108958.000, 4108958.000, 4105590.000, 4098854.000, 4088750.000, 4075278.000, 4058438.000, 4038230.000, 4014654.000, 3987710.000, 3957398.000, 3923718.000, 3886670.000, 3846254.000, 3802470.000, 3755318.000, 3704798.000, 3650910.000, 3593654.000, 3533030.000, 3469038.000, 3401678.000, 3330950.000, 3256854.000, 3179390.000, 3098558.000, 3014358.000, 2926790.000, 2835854.000, 2741550.000, 2643878.000, 2542838.000, 2438430.000, 2330654.000, 2219510.001, 2104998.006, 1987118.024, 1865870.101, 1741254.386, 1613271.379, 1481922.586, 1347212.200, 1209150.947, 1067763.993, 923105.410, 775281.371, 624482.034, 471017.502, 315347.435, 158090.219,    0.000,
   0.000, 163159.637, 325459.556, 486121.431, 644507.043, 800141.994, 952706.238, 1102003.518, 1247924.259, 1390412.655, 1529442.733, 1665003.424, 1797090.399, 1925702.104, 2050838.025, 2172498.006, 2290682.001, 2405390.000, 2516622.000, 2624378.000, 2728658.000, 2829462.000, 2926790.000, 3020642.000, 3111018.000, 3197918.000, 3281342.000, 3361290.000, 3437762.000, 3510758.000, 3580278.000, 3646322.000, 3708890.000, 3767982.000, 3823598.000, 3875738.000, 3924402.000, 3969590.000, 4011302.000, 4049538.000, 4084298.000, 4115582.000, 4143390.000, 4167722.000, 4188578.000, 4205958.000, 4219862.000, 4230290.000, 4237242.000, 4240718.000, 4240718.000, 4237242.000, 4230290.000, 4219862.000, 4205958.000, 4188578.000, 4167722.000, 4143390.000, 4115582.000, 4084298.000, 4049538.000, 4011302.000, 3969590.000, 3924402.000, 3875738.000, 3823598.000, 3767982.000, 3708890.000, 3646322.000, 3580278.000, 3510758.000, 3437762.000, 3361290.000, 3281342.000, 3197918.000, 3111018.000, 3020642.000, 2926790.000, 2829462.000, 2728658.000, 2624378.000, 2516622.000, 2405390.000, 2290682.001, 2172498.006, 2050838.025, 1925702.104, 1797090.399, 1665003.424, 1529442.733, 1390412.655, 1247924.259, 1102003.518, 952706.238, 800141.994, 644507.043, 486121.431, 325459.556, 163159.637,    0.000,
   0.000, 168041.298, 335197.155, 500665.955, 663790.386, 824081.854, 981210.739, 1134974.913, 1285261.523, 1432013.093, 1575202.875, 1714819.466, 1850858.411, 1983318.107, 2112198.026, 2237498.006, 2359218.001, 2477358.000, 2591918.000, 2702898.000, 2810298.000, 2914118.000, 3014358.000, 3111018.000, 3204098.000, 3293598.000, 3379518.000, 3461858.000, 3540618.000, 3615798.000, 3687398.000, 3755418.000, 3819858.000, 3880718.000, 3937998.000, 3991698.000, 4041818.000, 4088358.000, 4131318.000, 4170698.000, 4206498.000, 4238718.000, 4267358.000, 4292418.000, 4313898.000, 4331798.000, 4346118.000, 4356858.000, 4364018.000, 4367598.000, 4367598.000, 4364018.000, 4356858.000, 4346118.000, 4331798.000, 4313898.000, 4292418.000, 4267358.000, 4238718.000, 4206498.000, 4170698.000, 4131318.000, 4088358.000, 4041818.000, 3991698.000, 3937998.000, 3880718.000, 3819858.000, 3755418.000, 3687398.000, 3615798.000, 3540618.000, 3461858.000, 3379518.000, 3293598.000, 3204098.000, 3111018.000, 3014358.000, 2914118.000, 2810298.000, 2702898.000, 2591918.000, 2477358.000, 2359218.001, 2237498.006, 2112198.026, 1983318.107, 1850858.411, 1714819.466, 1575202.875, 1432013.093, 1285261.523, 1134974.913, 981210.739, 824081.854, 663790.386, 500665.955, 335197.155, 168041.298,    0.000,
   0.000, 172735.203, 344560.230, 514651.074, 682332.061, 847100.950, 1008618.913, 1166678.177, 1321162.738, 1472013.515, 1619203.011, 1762719.507, 1902558.422, 2038718.110, 2171198.027, 2299998.006, 2425118.001, 2546558.000, 2664318.000, 2778398.000, 2888798.000, 2995518.000, 3098558.000, 3197918.000, 3293598.000, 3385598.000, 3473918.000, 3558558.000, 3639518.000, 3716798.000, 3790398.000, 3860318.000, 3926558.000, 3989118.000, 4047998.000, 4103198.000, 4154718.000, 4202558.000, 4246718.000, 4287198.000, 4323998.000, 4357118.000, 4386558.000, 4412318.000, 4434398.000, 4452798.000, 4467518.000, 4478558.000, 4485918.000, 4489598.000, 4489598.000, 4485918.000, 4478558.000, 4467518.000, 4452798.000, 4434398.000, 4412318.000, 4386558.000, 4357118.000, 4323998.000, 4287198.000, 4246718.000, 4202558.000, 4154718.000, 4103198.000, 4047998.000, 3989118.000, 3926558.000, 3860318.000, 3790398.000, 3716798.000, 3639518.000, 3558558.000, 3473918.000, 3385598.000, 3293598.000, 3197918.000, 3098558.000, 2995518.000, 2888798.000, 2778398.000, 2664318.000, 2546558.000, 2425118.001, 2299998.006, 2171198.027, 2038718.110, 1902558.422, 1762719.507, 1619203.011, 1472013.515, 1321162.738, 1166678.177, 1008618.913, 847100.950, 682332.061, 514651.074, 344560.230, 172735.203,    0.000,
   0.000, 177241.351, 353548.783, 528076.789, 700132.069, 869199.282, 1034930.760, 1197113.311, 1355627.904, 1510413.919, 1661443.141, 1808703.546, 1952190.433, 2091902.113, 2227838.027, 2359998.006, 2488382.001, 2612990.000, 2733822.000, 2850878.000, 2964158.000, 3073662.000, 3179390.000, 3281342.000, 3379518.000, 3473918.000, 3564542.000, 3651390.000, 3734462.000, 3813758.000, 3889278.000, 3961022.000, 4028990.000, 4093182.000, 4153598.000, 4210238.000, 4263102.000, 4312190.000, 4357502.000, 4399038.000, 4436798.000, 4470782.000, 4500990.000, 4527422.000, 4550078.000, 4568958.000, 4584062.000, 4595390.000, 4602942.000, 4606718.000, 4606718.000, 4602942.000, 4595390.000, 4584062.000, 4568958.000, 4550078.000, 4527422.000, 4500990.000, 4470782.000, 4436798.000, 4399038.000, 4357502.000, 4312190.000, 4263102.000, 4210238.000, 4153598.000, 4093182.000, 4028990.000, 3961022.000, 3889278.000, 3813758.000, 3734462.000, 3651390.000, 3564542.000, 3473918.000, 3379518.000, 3281342.000, 3179390.000, 3073662.000, 2964158.000, 2850878.000, 2733822.000, 2612990.000, 2488382.001, 2359998.006, 2227838.027, 2091902.113, 1952190.433, 1808703.546, 1661443.141, 1510413.919, 1355627.904, 1197113.311, 1034930.760, 869199.282, 700132.069, 528076.789, 353548.783, 177241.351,    0.000,
   0.000, 181559.744, 362162.812, 540943.099, 717190.411, 890376.850, 1060146.279, 1226280.314, 1388657.022, 1547214.307, 1701923.267, 1852771.584, 1999754.444, 2142870.116, 2282118.028, 2417498.006, 2549010.001, 2676654.000, 2800430.000, 2920338.000, 3036378.000, 3148550.000, 3256854.000, 3361290.000, 3461858.000, 3558558.000, 3651390.000, 3740354.000, 3825450.000, 3906678.000, 3984038.000, 4057530.000, 4127154.000, 4192910.000, 4254798.000, 4312818.000, 4366970.000, 4417254.000, 4463670.000, 4506218.000, 4544898.000, 4579710.000, 4610654.000, 4637730.000, 4660938.000, 4680278.000, 4695750.000, 4707354.000, 4715090.000, 4718958.000, 4718958.000, 4715090.000, 4707354.000, 4695750.000, 4680278.000, 4660938.000, 4637730.000, 4610654.000, 4579710.000, 4544898.000, 4506218.000, 4463670.000, 4417254.000, 4366970.000, 4312818.000, 4254798.000, 4192910.000, 4127154.000, 4057530.000, 3984038.000, 3906678.000, 3825450.000, 3740354.000, 3651390.000, 3558558.000, 3461858.000, 3361290.000, 3256854.000, 3148550.000, 3036378.000, 2920338.000, 2800430.000, 2676654.000, 2549010.001, 2417498.006, 2282118.028, 2142870.116, 1999754.444, 1852771.584, 1701923.267, 1547214.307, 1388657.022, 1226280.314, 1060146.279, 890376.850, 717190.411, 540943.099, 362162.812, 181559.744,    0.000,
   0.000, 185690.380, 370402.319, 553250.004, 733507.085, 910633.654, 1084265.472, 1254179.186, 1420250.091, 1582414.678, 1740643.386, 1894923.620, 2045250.454, 2191622.118, 2334038.029, 2472498.007, 2607002.001, 2737550.000, 2864142.000, 2986778.000, 3105458.000, 3220182.000, 3330950.000, 3437762.000, 3540618.000, 3639518.000, 3734462.000, 3825450.000, 3912482.000, 3995558.000, 4074678.000, 4149842.000, 4221050.000, 4288302.000, 4351598.000, 4410938.000, 4466322.000, 4517750.000, 4565222.000, 4608738.000, 4648298.000, 4683902.000, 4715550.000, 4743242.000, 4766978.000, 4786758.000, 4802582.000, 4814450.000, 4822362.000, 4826318.000, 4826318.000, 4822362.000, 4814450.000, 4802582.000, 4786758.000, 4766978.000, 4743242.000, 4715550.000, 4683902.000, 4648298.000, 4608738.000, 4565222.000, 4517750.000, 4466322.000, 4410938.000, 4351598.000, 4288302.000, 4221050.000, 4149842.000, 4074678.000, 3995558.000, 3912482.000, 3825450.000, 3734462.000, 3639518.000, 3540618.000, 3437762.000, 3330950.000, 3220182.000, 3105458.000, 2986778.000, 2864142.000, 2737550.000, 2607002.001, 2472498.007, 2334038.029, 2191622.118, 2045250.454, 1894923.620, 1740643.386, 1582414.678, 1420250.091, 1254179.186, 1084265.472, 910633.654, 733507.085, 553250.004, 370402.319, 185690.380,    0.000,
   0.000, 189633.260, 378267.302, 564997.504, 749082.092, 929969.694, 1107288.338, 1280809.928, 1450407.112, 1616015.032, 1777603.501, 1935159.654, 2088678.463, 2238158.121, 2383598.029, 2524998.007, 2662358.001, 2795678.000, 2924958.000, 3050198.000, 3171398.000, 3288558.000, 3401678.000, 3510758.000, 3615798.000, 3716798.000, 3813758.000, 3906678.000, 3995558.000, 4080398.000, 4161198.000, 4237958.000, 4310678.000, 4379358.000, 4443998.000, 4504598.000, 4561158.000, 4613678.000, 4662158.000, 4706598.000, 4746998.000, 4783358.000, 4815678.000, 4843958.000, 4868198.000, 4888398.000, 4904558.000, 4916678.000, 4924758.000, 4928798.000, 4928798.000, 4924758.000, 4916678.000, 4904558.000, 4888398.000, 4868198.000, 4843958.000, 4815678.000, 4783358.000, 4746998.000, 4706598.000, 4662158.000, 4613678.000, 4561158.000, 4504598.000, 4443998.000, 4379358.000, 4310678.000, 4237958.000, 4161198.000, 4080398.000, 3995558.000, 3906678.000, 3813758.000, 3716798.000, 3615798.000, 3510758.000, 3401678.000, 3288558.000, 3171398.000, 3050198.000, 2924958.000, 2795678.000, 2662358.001, 2524998.007, 2383598.029, 2238158.121, 2088678.463, 1935159.654, 1777603.501, 1616015.032, 1450407.112, 1280809.928, 1107288.338, 929969.694, 749082.092, 564997.504, 378267.302, 189633.260,    0.000,
   0.000, 193388.384, 385757.763, 576185.600, 763915.432, 948384.971, 1129214.878, 1306172.539, 1479128.084, 1648015.369, 1812803.610, 1973479.687, 2130038.472, 2282478.123, 2430798.030, 2574998.007, 2715078.001, 2851038.000, 2982878.000, 3110598.000, 3234198.000, 3353678.000, 3469038.000, 3580278.000, 3687398.000, 3790398.000, 3889278.000, 3984038.000, 4074678.000, 4161198.000, 4243598.000, 4321878.000, 4396038.000, 4466078.000, 4531998.000, 4593798.000, 4651478.000, 4705038.000, 4754478.000, 4799798.000, 4840998.000, 4878078.000, 4911038.000, 4939878.000, 4964598.000, 4985198.000, 5001678.000, 5014038.000, 5022278.000, 5026398.000, 5026398.000, 5022278.000, 5014038.000, 5001678.000, 4985198.000, 4964598.000, 4939878.000, 4911038.000, 4878078.000, 4840998.000, 4799798.000, 4754478.000, 4705038.000, 4651478.000, 4593798.000, 4531998.000, 4466078.000, 4396038.000, 4321878.000, 4243598.000, 4161198.000, 4074678.000, 3984038.000, 3889278.000, 3790398.000, 3687398.000, 3580278.000, 3469038.000, 3353678.000, 3234198.000, 3110598.000, 2982878.000, 2851038.000, 2715078.001, 2574998.007, 2430798.030, 2282478.123, 2130038.472, 1973479.687, 1812803.610, 1648015.369, 1479128.084, 1306172.539, 1129214.878, 948384.971, 763915.432, 576185.600, 385757.763, 193388.384,    0.000,
   0.000, 196955.752, 392873.700, 586814.290, 778007.106, 965879.484, 1150045.090, 1330267.020, 1506413.007, 1678415.689, 1846243.713, 2009883.718, 2169330.481, 2324582.126, 2475638.030, 2622498.007, 2765162.001, 2903630.000, 3037902.000, 3167978.000, 3293858.000, 3415542.000, 3533030.000, 3646322.000, 3755418.000, 3860318.000, 3961022.000, 4057530.000, 4149842.000, 4237958.000, 4321878.000, 4401602.000, 4477130.000, 4548462.000, 4615598.000, 4678538.000, 4737282.000, 4791830.000, 4842182.000, 4888338.000, 4930298.000, 4968062.000, 5001630.000, 5031002.000, 5056178.000, 5077158.000, 5093942.000, 5106530.000, 5114922.000, 5119118.000, 5119118.000, 5114922.000, 5106530.000, 5093942.000, 5077158.000, 5056178.000, 5031002.000, 5001630.000, 4968062.000, 4930298.000, 4888338.000, 4842182.000, 4791830.000, 4737282.000, 4678538.000, 4615598.000, 4548462.000, 4477130.000, 4401602.000, 4321878.000, 4237958.000, 4149842.000, 4057530.000, 3961022.000, 3860318.000, 3755418.000, 3646322.000, 3533030.000, 3415542.000, 3293858.000, 3167978.000, 3037902.000, 2903630.000, 2765162.001, 2622498.007, 2475638.030, 2324582.126, 2169330.481, 2009883.718, 1846243.713, 1678415.689, 1506413.007, 1330267.020, 1150045.090, 965879.484, 778007.106, 586814.290, 392873.700, 196955.752,    0.000,
   0.000, 200335.364, 399615.115, 596883.576, 791357.112, 982453.233, 1169778.975, 1353093.371, 1532261.882, 1707215.992, 1877923.811, 2044371.748, 2206554.489, 2364470.128, 2518118.031, 2667498.007, 2812610.001, 2953454.000, 3090030.000, 3222338.000, 3350378.000, 3474150.000, 3593654.000, 3708890.000, 3819858.000, 3926558.000, 4028990.000, 4127154.000, 4221050.000, 4310678.000, 4396038.000, 4477130.000, 4553954.000, 4626510.000, 4694798.000, 4758818.000, 4818570.000, 4874054.000, 4925270.000, 4972218.000, 5014898.000, 5053310.000, 5087454.000, 5117330.000, 5142938.000, 5164278.000, 5181350.000, 5194154.000, 5202690.000, 5206958.000, 5206958.000, 5202690.000, 5194154.000, 5181350.000, 5164278.000, 5142938.000, 5117330.000, 5087454.000, 5053310.000, 5014898.000, 4972218.000, 4925270.000, 4874054.000, 4818570.000, 4758818.000, 4694798.000, 4626510.000, 4553954.000, 4477130.000, 4396038.000, 4310678.000, 4221050.000, 4127154.000, 4028990.000, 3926558.000, 3819858.000, 3708890.000, 3593654.000, 3474150.000, 3350378.000, 3222338.000, 3090030.000, 2953454.000, 2812610.001, 2667498.007, 2518118.031, 2364470.128, 2206554.489, 2044371.748, 1877923.811, 1707215.992, 1532261.882, 1353093.371, 1169778.975, 982453.233, 791357.112, 596883.576, 399615.115, 200335.364,    0.000,
   0.000, 203527.219, 405982.006, 606393.458, 803965.451, 998106.218, 1188416.533, 1374651.590, 1556674.708, 1734416.279, 1907843.903, 2076943.775, 2241710.497, 2402142.130, 2558238.032, 2709998.007, 2857422.002, 3000510.000, 3139262.000, 3273678.000, 3403758.000, 3529502.000, 3650910.000, 3767982.000, 3880718.000, 3989118.000, 4093182.000, 4192910.000, 4288302.000, 4379358.000, 4466078.000, 4548462.000, 4626510.000, 4700222.000, 4769598.000, 4834638.000, 4895342.000, 4951710.000, 5003742.000, 5051438.000, 5094798.000, 5133822.000, 5168510.000, 5198862.000, 5224878.000, 5246558.000, 5263902.000, 5276910.000, 5285582.000, 5289918.000, 5289918.000, 5285582.000, 5276910.000, 5263902.000, 5246558.000, 5224878.000, 5198862.000, 5168510.000, 5133822.000, 5094798.000, 5051438.000, 5003742.000, 4951710.000, 4895342.000, 4834638.000, 4769598.000, 4700222.000, 4626510.000, 4548462.000, 4466078.000, 4379358.000, 4288302.000, 4192910.000, 4093182.000, 3989118.000, 3880718.000, 3767982.000, 3650910.000, 3529502.000, 3403758.000, 3273678.000, 3139262.000, 3000510.000, 2857422.002, 2709998.007, 2558238.032, 2402142.130, 2241710.497, 2076943.775, 1907843.903, 1734416.279, 1556674.708, 1374651.590, 1188416.533, 998106.218, 803965.451, 606393.458, 405982.006, 203527.219,    0.000,
   0.000, 206531.318, 411974.374, 615343.934, 815832.123, 1012838.439, 1205957.764, 1394941.679, 1579651.486, 1760016.548, 1936003.991, 2107599.802, 2274798.505, 2437598.132, 2595998.032, 2749998.007, 2899598.002, 3044798.000, 3185598.000, 3321998.000, 3453998.000, 3581598.000, 3704798.000, 3823598.000, 3937998.000, 4047998.000, 4153598.000, 4254798.000, 4351598.000, 4443998.000, 4531998.000, 4615598.000, 4694798.000, 4769598.000, 4839998.000, 4905998.000, 4967598.000, 5024798.000, 5077598.000, 5125998.000, 5169998.000, 5209598.000, 5244798.000, 5275598.000, 5301998.000, 5323998.000, 5341598.000, 5354798.000, 5363598.000, 5367998.000, 5367998.000, 5363598.000, 5354798.000, 5341598.000, 5323998.000, 5301998.000, 5275598.000, 5244798.000, 5209598.000, 5169998.000, 5125998.000, 5077598.000, 5024798.000, 4967598.000, 4905998.000, 4839998.000, 4769598.000, 4694798.000, 4615598.000, 4531998.000, 4443998.000, 4351598.000, 4254798.000, 4153598.000, 4047998.000, 3937998.000, 3823598.000, 3704798.000, 3581598.000, 3453998.000, 3321998.000, 3185598.000, 3044798.000, 2899598.002, 2749998.007, 2595998.032, 2437598.132, 2274798.505, 2107599.802, 1936003.991, 1760016.548, 1579651.486, 1394941.679, 1205957.764, 1012838.439, 815832.123, 615343.934, 411974.374, 206531.318,    0.000,
   0.000, 209347.661, 417592.220, 623735.006, 826957.129, 1026649.897, 1222402.669, 1413963.638, 1601192.215, 1784016.801, 1962404.072, 2136339.826, 2305818.511, 2470838.133, 2631398.032, 2787498.007, 2939138.002, 3086318.000, 3229038.000, 3367298.000, 3501098.000, 3630438.000, 3755318.000, 3875738.000, 3991698.000, 4103198.000, 4210238.000, 4312818.000, 4410938.000, 4504598.000, 4593798.000, 4678538.000, 4758818.000, 4834638.000, 4905998.000, 4972898.000, 5035338.000, 5093318.000, 5146838.000, 5195898.000, 5240498.000, 5280638.000, 5316318.000, 5347538.000, 5374298.000, 5396598.000, 5414438.000, 5427818.000, 5436738.000, 5441198.000, 5441198.000, 5436738.000, 5427818.000, 5414438.000, 5396598.000, 5374298.000, 5347538.000, 5316318.000, 5280638.000, 5240498.000, 5195898.000, 5146838.000, 5093318.000, 5035338.000, 4972898.000, 4905998.000, 4834638.000, 4758818.000, 4678538.000, 4593798.000, 4504598.000, 4410938.000, 4312818.000, 4210238.000, 4103198.000, 3991698.000, 3875738.000, 3755318.000, 3630438.000, 3501098.000, 3367298.000, 3229038.000, 3086318.000, 2939138.002, 2787498.007, 2631398.032, 2470838.133, 2305818.511, 2136339.826, 1962404.072, 1784016.801, 1601192.215, 1413963.638, 1222402.669, 1026649.897, 826957.129, 623735.006, 417592.220, 209347.661,    0.000,
   0.000, 211976.248, 422835.542, 631566.673, 837340.467, 1039540.590, 1237751.246, 1431717.466, 1621296.896, 1806417.037, 1987044.148, 2163163.849, 2334770.518, 2501862.135, 2664438.033, 2822498.007, 2976042.002, 3125070.000, 3269582.000, 3409578.000, 3545058.000, 3676022.000, 3802470.000, 3924402.000, 4041818.000, 4154718.000, 4263102.000, 4366970.000, 4466322.000, 4561158.000, 4651478.000, 4737282.000, 4818570.000, 4895342.000, 4967598.000, 5035338.000, 5098562.000, 5157270.000, 5211462.000, 5261138.000, 5306298.000, 5346942.000, 5383070.000, 5414682.000, 5441778.000, 5464358.000, 5482422.000, 5495970.000, 5505002.000, 5509518.000, 5509518.000, 5505002.000, 5495970.000, 5482422.000, 5464358.000, 5441778.000, 5414682.000, 5383070.000, 5346942.000, 5306298.000, 5261138.000, 5211462.000, 5157270.000, 5098562.000, 5035338.000, 4967598.000, 4895342.000, 4818570.000, 4737282.000, 4651478.000, 4561158.000, 4466322.000, 4366970.000, 4263102.000, 4154718.000, 4041818.000, 3924402.000, 3802470.000, 3676022.000, 3545058.000, 3409578.000, 3269582.000, 3125070.000, 2976042.002, 2822498.007, 2664438.033, 2501862.135, 2334770.518, 2163163.849, 1987044.148, 1806417.037, 1621296.896, 1431717.466, 1237751.246, 1039540.590, 837340.467, 631566.673, 422835.542, 211976.248,    0.000,
   0.000, 214417.079, 427704.341, 638838.935, 846982.138, 1051510.520, 1252003.496, 1448203.163, 1639965.527, 1827217.256, 2009924.219, 2188071.870, 2361654.524, 2530670.137, 2695118.033, 2854998.008, 3010310.002, 3161054.000, 3307230.000, 3448838.000, 3585878.000, 3718350.000, 3846254.000, 3969590.000, 4088358.000, 4202558.000, 4312190.000, 4417254.000, 4517750.000, 4613678.000, 4705038.000, 4791830.000, 4874054.000, 4951710.000, 5024798.000, 5093318.000, 5157270.000, 5216654.000, 5271470.000, 5321718.000, 5367398.000, 5408510.000, 5445054.000, 5477030.000, 5504438.000, 5527278.000, 5545550.000, 5559254.000, 5568390.000, 5572958.000, 5572958.000, 5568390.000, 5559254.000, 5545550.000, 5527278.000, 5504438.000, 5477030.000, 5445054.000, 5408510.000, 5367398.000, 5321718.000, 5271470.000, 5216654.000, 5157270.000, 5093318.000, 5024798.000, 4951710.000, 4874054.000, 4791830.000, 4705038.000, 4613678.000, 4517750.000, 4417254.000, 4312190.000, 4202558.000, 4088358.000, 3969590.000, 3846254.000, 3718350.000, 3585878.000, 3448838.000, 3307230.000, 3161054.000, 3010310.002, 2854998.008, 2695118.033, 2530670.137, 2361654.524, 2188071.870, 2009924.219, 1827217.256, 1639965.527, 1448203.163, 1252003.496, 1051510.520, 846982.138, 638838.935, 427704.341, 214417.079,    0.000,
   0.000, 216670.153, 432198.618, 645551.792, 855882.142, 1062559.686, 1265159.420, 1463420.730, 1657198.111, 1846417.459, 2031044.284, 2211063.890, 2386470.529, 2557262.138, 2723438.034, 2884998.008, 3041942.002, 3194270.000, 3341982.000, 3485078.000, 3623558.000, 3757422.000, 3886670.000, 4011302.000, 4131318.000, 4246718.000, 4357502.000, 4463670.000, 4565222.000, 4662158.000, 4754478.000, 4842182.000, 4925270.000, 5003742.000, 5077598.000, 5146838.000, 5211462.000, 5271470.000, 5326862.000, 5377638.000, 5423798.000, 5465342.000, 5502270.000, 5534582.000, 5562278.000, 5585358.000, 5603822.000, 5617670.000, 5626902.000, 5631518.000, 5631518.000, 5626902.000, 5617670.000, 5603822.000, 5585358.000, 5562278.000, 5534582.000, 5502270.000, 5465342.000, 5423798.000, 5377638.000, 5326862.000, 5271470.000, 5211462.000, 5146838.000, 5077598.000, 5003742.000, 4925270.000, 4842182.000, 4754478.000, 4662158.000, 4565222.000, 4463670.000, 4357502.000, 4246718.000, 4131318.000, 4011302.000, 3886670.000, 3757422.000, 3623558.000, 3485078.000, 3341982.000, 3194270.000, 3041942.002, 2884998.008, 2723438.034, 2557262.138, 2386470.529, 2211063.890, 2031044.284, 1846417.459, 1657198.111, 1463420.730, 1265159.420, 1062559.686, 855882.142, 645551.792, 432198.618, 216670.153,    0.000,
   0.000, 218735.471, 436318.371, 651705.244, 864040.479, 1072688.088, 1277219.016, 1477370.166, 1672994.645, 1864017.644, 2050404.344, 2232139.908, 2409218.534, 2581638.139, 2749398.034, 2912498.008, 3070938.002, 3224718.000, 3373838.000, 3518298.000, 3658098.000, 3793238.000, 3923718.000, 4049538.000, 4170698.000, 4287198.000, 4399038.000, 4506218.000, 4608738.000, 4706598.000, 4799798.000, 4888338.000, 4972218.000, 5051438.000, 5125998.000, 5195898.000, 5261138.000, 5321718.000, 5377638.000, 5428898.000, 5475498.000, 5517438.000, 5554718.000, 5587338.000, 5615298.000, 5638598.000, 5657238.000, 5671218.000, 5680538.000, 5685198.000, 5685198.000, 5680538.000, 5671218.000, 5657238.000, 5638598.000, 5615298.000, 5587338.000, 5554718.000, 5517438.000, 5475498.000, 5428898.000, 5377638.000, 5321718.000, 5261138.000, 5195898.000, 5125998.000, 5051438.000, 4972218.000, 4888338.000, 4799798.000, 4706598.000, 4608738.000, 4506218.000, 4399038.000, 4287198.000, 4170698.000, 4049538.000, 3923718.000, 3793238.000, 3658098.000, 3518298.000, 3373838.000, 3224718.000, 3070938.002, 2912498.008, 2749398.034, 2581638.139, 2409218.534, 2232139.908, 2050404.344, 1864017.644, 1672994.645, 1477370.166, 1277219.016, 1072688.088, 864040.479, 651705.244, 436318.371, 218735.471,    0.000,
